Date,LIN ,SAP ,SIE ,ALV ,AIR ,DTE ,MBG ,BAYN ,BAS ,MUV2 ,IFX ,DPW ,DB1 ,RWE ,VOW3 ,BMW ,MRK ,DBK ,ADS ,EOAN ,VNA ,SY1 ,SHL ,DTG ,FRE ,HNR1 ,P911 ,MTX ,HEN3 ,BEI ,QIA ,BNR ,SRT3 ,ZAL ,ENR ,PAH3 ,HEI ,1COV ,CON ,FME 
24/04/2020,165.85,106.68,70.999,155.76,52.34,12.585,23.135,59.54,43.695,199.2,15.33,26.11,135.35,25.03,117.36,48.66,104.5,5.451,205.4,8.688,41.82,95.26,39.595,27.70292419,37.66,134,97.93029412,107.95,77.44,94.78,38.14,39.3,254.2,42.41,21.7135956,42.2,38.98,29.79,62.303,69.3
27/04/2020,169.5,107.8,73.995,160.3,51.07,12.96,24.613,63,45.42,205.7,15.83,26.75,140.85,26.08,122.92,51.2,105.9,6.142,206.8,8.776,41.707,94,41.035,27.70292419,39.01,139.9,97.93029412,110.8,78.22,94.44,38.41,39.6,257.6,43,21.7135956,43.53,40.86,30.17,66.056,72
28/04/2020,171.95,108.84,76.828,167.76,52.99,12.9,25.528,63.02,47.27,212,16.492,27.64,139.1,25.77,126.02,52.61,107.6,6.391,205.4,8.826,41.529,92.7,41.15,27.70292419,39.3,144.8,97.93029412,115.25,80.14,94.9,38.29,40.46,255,43.8,21.7135956,44.82,41.84,30.51,66.341,71.34
29/04/2020,174.95,109.8,79.525,174.16,58.5,13.385,27.232,61.25,49.245,220.7,17.408,27.78,141,26.4,133.32,55.67,107.95,7.155,212.5,9.032,41.613,92.42,40.835,27.70292419,40.15,150.3,97.93029412,127.3,80.98,95.12,38,41.86,256.4,44.8,21.7135956,47.74,44.84,31.81,71.827,71.54
30/04/2020,168.5,108.94,76.647,168.88,57.86,13.325,26.472,60.14,46.685,200.8,16.95,27.15,141.75,26.24,128.22,54.05,106.1,6.778,209.2,9.146,42.232,92.32,40.2,27.70292419,39.63,145.5,97.93029412,124.3,81.04,95.58,38,41.19,256.8,44.49,21.7135956,46.03,43.38,30.68,68.968,71.66
01/05/2020,168.5,108.94,76.647,168.88,57.86,13.325,26.472,60.14,46.685,200.8,16.95,27.15,141.75,26.24,128.22,54.05,106.1,6.778,209.2,9.146,42.232,92.32,40.2,27.70292419,39.63,145.5,97.93029412,124.3,81.04,95.58,38,41.19,256.8,44.49,21.7135956,46.03,43.38,30.68,68.968,71.66
04/05/2020,164.9,106.88,73.135,162.76,55,12.885,24.881,57.95,45.43,193.9,15.816,25.92,139.55,25.62,121.04,51.57,101.5,6.426,193.85,8.96,41.238,91.58,39.77,27.70292419,38.04,138,97.93029412,112.8,78.44,91.9,38.1,39.68,256.2,44.95,21.7135956,43.64,41.75,29.92,65.966,69.54
05/05/2020,170.2,108.44,75.579,163.36,56.51,12.985,25.809,59.31,46.245,193.55,16.798,26.51,144.6,26.68,127.2,53.51,107.15,6.547,198.85,9.18,44.051,91.8,42.4,27.70292419,39.37,139.9,97.93029412,124.45,78.82,89.28,38.37,40.39,275.2,45.92,21.7135956,45.7,41.9,30.66,68.521,71.48
06/05/2020,167.55,105.3,74.646,161.42,53.67,12.9,25.104,58.45,44.815,191.5,17.634,26.35,145.9,26.52,126.86,50.62,107.1,6.34,200,9.084,44.21,92.7,41.505,27.70292419,39.77,146,97.93029412,125.5,78.5,91,38.6,40.33,273.8,48,21.7135956,45.31,41.72,30.34,66.824,72.58
07/05/2020,169.4,107.34,76.312,157,56,13.285,25.263,57.92,45.58,194.9,18.2,26.42,148.4,26.73,127.14,49.365,105.3,6.555,209.1,9.058,45.579,93.6,40.98,27.70292419,39.44,141.1,97.93029412,128.35,78,92.24,38.89,43.32,280,53.5,21.7135956,45.99,41.9,30.65,66.967,71
08/05/2020,172.55,107.74,79.95,157.68,56,13.66,26.573,57.99,46.24,191.05,18.31,26.78,148.55,27.13,128.92,51.42,106.1,6.537,207.9,9.172,45.56,95.1,40.84,27.70292419,40.17,139,97.93029412,124.2,79.6,94.28,39.45,44.52,286.4,53.4,21.7135956,47,44.25,30.99,70.683,71.78
11/05/2020,171.3,106.64,79.769,156.32,54.49,13.515,25.989,57.71,45.24,189.65,17.81,26.76,149.35,27.03,127.3,51.37,106.3,6.365,205.5,9.1,45.907,95.12,41.815,27.70292419,40.56,137.1,97.93029412,122.7,77.42,94.68,39.57,43.1,281.4,54.46,21.7135956,46.05,41.95,30.16,69.718,73
12/05/2020,170.7,106.86,79.525,151.3,51.32,13.75,25.683,58.42,45.07,188.1,17.8,27.56,149.85,27.33,127.18,50.86,106.6,6.506,204.3,9.408,45.738,95.42,42.72,27.70292419,40.94,138.7,97.93029412,123.9,78.92,95.2,39.5,44,293,54.1,21.7135956,46.29,41.45,29.78,69.057,73.04
13/05/2020,165.8,106,77.932,147.38,49.695,13.515,24.025,57.42,42.92,182.65,17.414,26.97,148.7,27.1,119.76,48.73,106,6.093,198.15,9.252,45.297,96,42.14,27.70292419,39.58,136.2,97.93029412,117.2,75.9,92.54,39.45,43.74,300,54.02,21.7135956,42.85,40.05,28.7,63.786,72.8
14/05/2020,162.4,103.9,76.167,142.94,49.95,13.695,23.181,55.76,42.21,177.55,16.862,25.96,146.2,26.81,116.42,47.08,103.5,6.05,195.25,8.924,44.866,94.22,41.5,27.70292419,38.98,131.4,97.93029412,117.65,76.5,91.3,39.12,42.32,289.4,52.76,21.7135956,41.25,40.06,28.59,63.697,72.86
15/05/2020,166.3,103.74,77.968,146.84,49.425,13.64,23.509,56.75,42.775,179.35,16.93,26.9,147,27.46,121.24,46.65,103,5.941,200.3,8.98,44.379,94.66,41.68,27.70292419,38.44,132.8,97.93029412,116.55,76.86,92.48,39.05,42.59,296.4,52.42,21.7135956,42.47,39.88,28.98,66.145,72.24
18/05/2020,176.95,107.36,82.702,153.86,55.24,13.95,26.174,60.36,45.81,191.25,18.12,27.96,153.4,28.71,131.28,50.25,107.55,6.556,214.9,9.328,45.466,96.28,43.39,27.70292419,41.16,137.4,97.93029412,134.8,79.2,95.6,39.25,44.63,305,53.1,21.7135956,45.55,42.62,30.49,71.434,73.6
19/05/2020,174.9,108.08,84.033,157.08,54.29,13.645,26.027,60.39,45.77,188.35,18.594,27.75,152.8,28.32,132.26,50.05,106.5,6.585,218.1,9.416,46.038,94.76,44.35,27.70292419,41.62,138.3,97.93029412,137,78.02,93.22,39,44.44,305.2,53.62,21.7135956,45.69,41.91,30.79,72.077,73.2
20/05/2020,179.4,110.2,85.381,156.76,55.04,13.72,26.871,59.5,46.16,190.8,19.374,28.33,150.75,28.85,133.5,50.85,106.7,6.854,220.2,9.56,46.076,97.28,45.975,27.70292419,44.61,139.2,97.93029412,134,77.62,93.7,39.05,44.73,320.2,54.42,21.7135956,46.14,41.89,31.58,72.327,75.34
21/05/2020,176.05,106.78,84.802,154.98,54.6,13.64,26.397,58,45.555,189.55,18.88,27.85,148.8,28.86,132.48,50.07,104.6,6.715,216.7,9.61,45.813,97.1,45.535,27.70292419,42.79,139.5,97.93029412,132.65,77.34,92.14,39,44.38,321.4,54.92,21.7135956,45.8,41.2,31.01,71.916,74.04
22/05/2020,175.5,106.38,84.72,155.5,54.12,13.635,26.308,57.65,45.36,193,19.148,27.55,150.55,29.13,132.78,50.08,103.8,6.691,217.8,9.546,46.46,96.8,45.835,27.70292419,43.07,139.2,97.93029412,131.5,76.9,91.98,39.27,45.04,321.6,56.94,21.7135956,46.56,41.55,31.19,72.881,74.92
25/05/2020,177.85,111.6,86.875,159.34,58.65,13.83,26.757,62.13,46.71,198,19.476,28.48,153.55,29.97,133.96,50.29,106.25,6.9,221.9,9.806,47.866,97.72,46.725,27.70292419,43.88,142.5,97.93029412,141.4,78.34,92.98,39.3,45.61,333.2,58.84,21.7135956,47.4,42.55,31.29,74.06,76.7
26/05/2020,176.1,110.98,89.065,163.32,62.72,13.815,27.416,61.37,47.59,209.4,20.155,28.39,149.35,29.87,136.84,51.87,103.5,7.504,228.9,9.89,47.829,96.98,46.69,27.70292419,43.06,148.5,97.93029412,148.4,78.8,91.5,39.37,46.93,333,59.46,21.7135956,49.24,43.7,32.88,78.473,74.9
27/05/2020,175.75,111.84,89.59,168.9,61.1,14.095,29.842,62,49.75,210,19.252,28.98,148.65,29.35,140.12,54.39,101.2,7.787,233,9.978,46.985,96.64,45.455,27.70292419,42.36,148.4,97.93029412,152.8,78.54,93.84,39.39,47.78,301,58.6,21.7135956,50.8,45.4,34.92,81.993,73.16
28/05/2020,181.7,112.6,89.69,166.72,60.25,14.33,29.423,62.96,50.54,207.8,19.35,28.93,149.95,30.18,137.22,54,105.8,7.83,239,10.1,48.71,97.84,46.105,27.70292419,43.15,147.1,97.93029412,152.2,79.58,95.54,39.44,47.98,312,60.48,21.7135956,50.78,46.11,35.01,82.726,75.62
29/05/2020,180.75,113.5,89.183,162.82,56.77,14.175,28.021,60.72,48.645,204.6,18.856,27.98,147.9,29.79,132.5,52.6,103.15,7.531,237.2,9.506,48.541,98.4,46.465,27.70292419,43.2,144.6,97.93029412,144.9,80.28,94.26,39.31,47.41,333.4,60.84,21.7135956,48.91,44.63,33.29,79.009,75.6
01/06/2020,180.75,113.5,89.183,162.82,56.77,14.175,28.021,60.72,48.645,204.6,18.856,27.98,147.9,29.79,132.5,52.6,103.15,7.531,237.2,9.506,48.541,98.4,46.465,27.70292419,43.2,144.6,97.93029412,144.9,80.28,94.26,39.31,47.41,333.4,60.84,21.7135956,48.91,44.63,33.29,79.009,75.6
02/06/2020,185.15,115.94,92.342,172,63.69,14.655,30.187,63.94,51.92,216.3,19.658,29.39,150.8,30.41,140.1,55.35,103.35,7.946,241.1,9.64,49.403,97.9,45.29,27.70292419,43.54,150.4,97.93029412,159.7,80.86,96.18,39.5,47.73,322,61.1,21.7135956,50.86,47.1,35.1,82.261,77.24
03/06/2020,189.95,119.04,95.021,186.64,68.36,15.015,31.845,65.32,55.19,234.3,20.83,30.6,154.85,31.66,143.12,57.98,105.35,8.153,250.2,10.05,49.628,98.96,45.645,27.70292419,44.43,164.4,97.93029412,174.15,84.68,98.96,39.15,48.65,317.8,62.36,21.7135956,52.64,48.89,36.62,85.334,77.26
04/06/2020,187.65,119.6,94.713,185.72,72.1,15.005,31.06,62.7,55.4,232.3,20.65,30.69,153.75,31.19,141.64,58.07,103.1,8.318,254.8,10.03,51.578,99.3,45.67,27.70292419,44.05,161.9,97.93029412,168.85,84.92,99.5,39.07,48.65,316.2,62.5,21.7135956,52.04,50.54,36.46,81.868,76.9
05/06/2020,198.25,121.14,98.243,193.2,80.87,15.21,33.431,66.15,57.43,242.3,21.65,31.69,155.75,30.4,148.98,59.5,105.3,8.709,264.5,10.05,51.41,95.76,43.735,27.70292419,45,165.7,97.93029412,178.45,86.3,99.08,39.23,49.2,301.8,64.14,21.7135956,55.16,52.2,37.44,88.122,78.2
08/06/2020,192.3,120.22,97.863,191.74,82.02,15.185,33.666,68.55,57.66,240.8,21.28,31.82,153.45,30.87,148.5,60.68,107.2,9.04,257.4,10.335,50.416,94.62,43.115,27.70292419,44.76,164.8,97.93029412,178.9,86.3,98.96,38.91,49.39,274.8,62.9,21.7135956,55.46,51.74,37.18,87.175,77.02
09/06/2020,190.1,120.68,96.795,187.42,75.74,15.19,32.709,67.26,56.23,236.4,20.87,31.21,153.7,29.81,145.56,59.41,106.15,8.624,251.3,10.25,49.722,95.36,43.28,27.70292419,44.07,160.7,97.93029412,168.45,83.86,99.96,38.9,48.73,277.4,64.84,21.7135956,53.56,49.62,35.41,84.798,76.86
10/06/2020,187.85,120.46,95.347,185.54,74.99,15.12,32.571,67.15,55.2,234.3,20.89,31.03,152.8,30.61,143.18,58.89,106.7,8.745,248.2,10.16,50.341,96.96,43,27.70292419,44.14,161.5,97.93029412,166.1,83.98,99.84,38.47,49.74,283.4,64.08,21.7135956,53.02,48.52,34.67,81.725,77
11/06/2020,179.8,116.38,89.708,178.22,67.18,14.705,29.645,64.15,51.51,226.7,19.672,29.92,150.6,29.52,132.42,55.62,103,8.134,234.3,9.782,49.835,96.64,42.6,27.70292419,42.51,157,97.93029412,154.4,82.34,98.44,38.13,44.92,291.4,63.02,21.7135956,49.01,45.88,32.88,76.687,75.52
12/06/2020,178.7,115.3,89.21,178.08,67.1,14.59,30.237,65.23,51.12,224.7,19.53,30.21,149.45,29.7,133.96,56.15,101.3,8.278,230.1,9.738,49.816,95.82,42.625,27.70292419,42.22,154.7,97.93029412,155.9,81.8,98.24,38.15,44.96,288,61.8,21.7135956,50.12,45.6,32.72,77.098,74.24
15/06/2020,178.15,114.36,88.205,176.92,68.04,14.69,29.947,65.25,51.01,225.4,19.298,29.81,149,29.36,136.36,55.95,99.86,8.25,230.8,9.674,49.853,95,42.625,27.70292419,41.77,155.5,97.93029412,157.3,81.34,96.38,38.25,44.91,287.2,61.3,21.7135956,50.74,45.68,32.57,78.384,73.62
16/06/2020,184.95,118.82,91.726,182.44,69.7,15.125,31.068,68.87,52.89,229.8,19.786,30.78,154.75,30.2,136.58,57.07,102.6,8.48,240.5,9.87,50.847,95.94,42.9,27.70292419,43.57,159.8,97.93029412,159.7,84.6,99.9,38.45,47.19,295.6,58.74,21.7135956,51.82,48.84,33.24,79.295,76.28
17/06/2020,185.7,120.24,92.668,182.78,69.7,15.295,31.064,69.03,53.01,227.1,20.13,31.18,155.95,30.78,134.14,57.26,102.9,8.436,241.4,9.908,51.053,97,43.73,27.70292419,44.11,156.3,97.93029412,161.65,85.16,100.25,38.04,46.75,298.2,60.2,21.7135956,51.22,49.63,32.95,77.723,76.84
18/06/2020,186.45,120.4,92.921,181.2,67.87,15.305,30.833,68.55,54.01,228.7,20.315,31.1,155.15,30.98,132.58,57.11,101.75,8.263,240.7,9.96,51.691,98.44,42.86,27.70292419,44.41,156.5,97.93029412,160.2,82.62,99.76,37.91,47.27,289,64.5,21.7135956,51.5,49.4,33.48,77.473,76.32
19/06/2020,185.9,123.48,93.971,181.4,69.09,15.355,30.858,69.42,50.94,229,20.47,31.1,158.4,31.07,130.68,56.93,101.65,8.342,237.6,10.155,51.185,99.68,43.955,27.70292419,45.32,154.1,97.93029412,162.75,83.76,101.25,38.11,47,292.6,64.38,21.7135956,51.66,48.47,33.95,76.758,75.9
22/06/2020,185.9,124.02,92.867,179.48,67.24,14.7,30.816,68.65,50.41,228.2,20.32,31.09,157.5,31.77,130.28,57.36,101.25,8.305,235.8,10.13,51.091,98.78,43.005,27.70292419,44.78,153.3,97.93029412,159.6,82,99.8,37.93,46.82,294.8,62.04,21.7135956,50.92,48.36,33.43,78.223,75.94
23/06/2020,189.75,125.5,94.134,183.4,66.69,15.01,31.131,72.6,51.5,232.6,20.78,31.92,161.8,32.07,136.2,58.41,102.55,8.554,242.7,10.09,50.866,99.46,43.465,27.70292419,46.16,156.2,97.93029412,157.95,82.42,101.2,38.1,47.38,299,63.26,21.7135956,52.4,49.11,34.57,79.349,77.56
24/06/2020,182.45,120.1,91.654,178.02,63,14.63,29.251,69.99,49.645,224.7,20.42,31.58,155.7,31.43,129.62,56.18,99.62,8.122,235.7,9.928,49.591,98.36,41.995,27.70292419,43.97,151.5,97.93029412,150,78.84,98.84,38.13,46.03,297,62.98,21.7135956,49.18,47.11,33.26,75.204,75.84
25/06/2020,184.15,120.8,92.432,180.76,64,14.755,30.082,67.93,49.695,228,20.59,31.59,160.35,31.9,133.06,57.08,102.75,8.388,238,9.768,49.46,102.8,43.145,27.70292419,44.46,153.9,97.93029412,149.4,81.38,100.15,38.48,46.79,303.8,62.88,21.7135956,50.3,47.06,33.65,76.847,77.16
26/06/2020,183.4,122.12,92.179,178,61.8,14.555,29.389,66.79,48.695,225.5,20.55,31.4,159.75,31.48,133.32,55.77,102.5,8.133,233,9.734,50.772,101.55,43.23,27.70292419,43.97,151.7,97.93029412,150.4,81.54,101.4,38.93,46.13,298,63.22,21.7135956,50.6,46.77,33.33,75.972,76.48
29/06/2020,188.25,122.44,93.862,180.22,63.4,14.805,30.145,66.9,50.13,227.2,20.535,31.87,159.7,30.73,134.58,56.71,104.2,8.43,231.4,9.914,50.491,102.8,42.725,27.70292419,44.21,151.8,97.93029412,153.45,81.82,100.6,38.54,46.79,285.4,62.66,21.7135956,51.02,48.14,34.32,77.919,76.22
30/06/2020,188.2,124.32,94.822,181.76,63.58,14.945,30.342,65.79,49.88,231.4,20.875,32.55,161.05,31.11,134.94,56.82,103.3,8.464,233.6,10.015,51.166,103.5,42.65,27.70292419,44.12,153.4,97.93029412,154.15,82.88,101.1,38.34,46.77,292.6,62.78,21.7135956,51.16,47.54,33.85,77.866,76.3
01/07/2020,188.4,123.86,94.134,180.1,64.23,14.87,29.935,65.9,49.325,226.8,20.53,32.79,162,30.58,133.32,56.2,104.3,8.347,235.1,9.926,49.853,102.8,42.62,27.70292419,44.28,153.1,97.93029412,153.65,83.96,102.5,38,47.8,300,63.08,21.7135956,51.62,46.99,33.75,75.364,77.56
02/07/2020,196.7,127.66,96.451,186.1,66.29,15.115,31.198,67.08,50.97,232.2,20.845,33.28,165.45,31.92,137.2,57.95,107,8.553,244.6,10.25,51.147,105,42.28,27.70292419,45.95,156.7,97.93029412,159.55,84.8,103.9,38.05,49.94,299.2,65.9,21.7135956,53,47.59,34.35,78.402,78.98
03/07/2020,195.45,127.58,95.98,184.14,65.63,14.99,30.778,66.68,50.47,232.3,20.825,33.11,165,31.68,135.58,57.26,106.85,8.477,241.4,10.29,51.372,103.85,42.2,27.70292419,45.32,155.7,97.93029412,157.65,83.34,101.85,38.36,49.71,301.4,64.58,21.7135956,52.42,48.11,33.94,77.151,77.8
06/07/2020,198.5,130.72,97.7,186.76,67.78,15.04,31.744,67.06,50.81,235.4,21.52,33.97,167.15,32.11,138.84,58.46,108.7,8.808,247.9,10.305,52.553,105.25,42.21,27.70292419,45.84,157.2,97.93029412,158.2,84.14,99.9,38.32,50.1,304.4,66.66,21.7135956,53.48,49.1,34.89,79.099,78.3
07/07/2020,199.3,128.78,97.863,184.52,67.23,14.95,31.593,63.75,51,232.9,21.25,33.72,168,31.82,138.02,58.65,109.8,8.805,241,10.265,51.766,104.5,41.95,27.70292419,45.65,153.8,97.93029412,154.9,83.84,98.24,38.44,50.24,310.8,65.28,21.7135956,53,48.6,35.02,78.42,78
08/07/2020,197.4,128.78,95.763,182.98,65.67,14.865,31.219,63.29,50.01,231.8,21.145,33.95,166.55,32.17,135.42,58.02,108.75,8.71,236.5,10.215,51.916,106.05,41.61,27.70292419,44.58,154.4,97.93029412,149.15,84.28,96.46,38.28,50.68,313.6,66.28,21.7135956,51.82,46.93,34.42,75.257,75.5
09/07/2020,196.05,134.68,95.691,180.56,63.35,14.745,30.346,63.34,49.615,226.7,21.655,34.12,165.3,31.86,135.6,57.44,110.55,8.614,235.7,10,51.353,106.15,41.835,27.70292419,44.29,152.2,97.93029412,147,82.62,95,38.59,50.68,317,65.9,21.7135956,52.04,46.94,34.93,74.543,74.72
10/07/2020,198.5,135.04,97.754,182.68,65.5,14.91,30.787,63.7,50.08,230.5,22.55,34,166.1,32.19,139.98,58.69,110.15,8.825,235.6,10.04,51.86,106.4,41.755,27.70292419,44.31,153.6,97.93029412,153.1,83.48,95.92,39.67,51.58,308,65.16,21.7135956,53.92,49.33,35.19,76.74,74.7
13/07/2020,203.1,137.52,98.841,185.14,67.9,15.11,31.303,64.5,51.05,231.6,23.205,34.45,168.1,32.12,139.3,58.8,111.3,8.75,242,10.01,51.691,107.6,42.73,27.70292419,44.7,153.1,97.93029412,155,85.54,98.44,40.46,51,316.8,66.58,21.7135956,53.88,50.12,35.78,77.812,74.06
14/07/2020,202.3,133.94,99.402,186.68,66.23,15.16,31.055,64,51.11,234.8,22.01,34.41,163.3,31.96,137.38,57.93,109.6,8.731,234.8,10.09,51.091,107.45,41.7,27.70292419,43.52,156.8,97.93029412,151.05,85,97.44,40.62,50.54,305.4,66,21.7135956,53.24,51.68,35.75,77.723,73.26
15/07/2020,210.7,137.34,101.375,187.26,69.35,15.195,31.639,64.02,51.82,237.6,22.435,34.79,164.05,32.32,141.16,58.61,113.75,8.853,242.4,10.25,51.616,108.2,43.24,27.70292419,44.86,157.2,97.93029412,161.65,85.88,98.96,40.95,50.8,311,64.68,21.7135956,54.24,53.16,37.07,77.276,74.38
16/07/2020,210.4,135.46,101.61,187.36,67.12,15.29,31.622,63.02,51.99,237.4,21.83,34.99,163,32.79,141.34,58.77,111.75,8.819,238.5,10.43,50.585,108.9,42.87,27.70292419,44.07,157.8,97.93029412,156.85,86.54,98.74,41.99,50.86,338.6,66.06,21.7135956,53.76,52.86,36.72,77.008,74.66
17/07/2020,211.3,135.9,101.502,185.52,65.85,15.275,33.02,63,52.05,236,22.4,35.16,162.5,32.85,144.44,59.73,113.8,8.74,237.8,10.49,50.472,108.3,42.855,27.70292419,44.28,155.3,97.93029412,154.6,86.42,99.6,42.1,50.7,329.2,65.34,21.7135956,54.34,52.6,36.74,78.08,76.36
20/07/2020,212,139.24,103.149,188.28,65.68,15.41,32.646,62.25,52.56,239.1,22.865,35.3,166.4,33.33,144.76,59.1,115.8,8.876,242.2,10.575,51.166,109.75,44.07,27.70292419,44.39,157.4,97.93029412,154.5,86.76,99.9,42.1,50.92,343.8,65.12,21.7135956,54.04,53.06,36.94,78.759,77
21/07/2020,213.8,141.86,104.579,188.84,68.13,15.42,33.133,62.44,53.03,241.3,22.925,35.52,167.75,33.89,145,60.82,115.95,8.497,246.6,10.715,51.447,107.45,44.57,27.70292419,45.48,157.8,97.93029412,156,87.08,101.45,42,51.44,325.8,65,21.7135956,54.84,53.24,37.41,81.493,78.14
22/07/2020,210.3,142.24,104.09,190,67.2,15.275,32.873,60.68,53.61,240.6,22.955,35.37,169,33.69,144.34,59.94,112.85,8.495,245,10.55,51.747,108.9,44.9,27.70292419,45.91,157.3,97.93029412,153.65,86.12,100.95,41.98,52.04,343.6,65.06,21.7135956,54.6,52.84,37.14,79.867,78.54
23/07/2020,213.1,141.26,104,186.82,65.26,15.23,34.275,61.65,53.39,236.1,22.685,35.38,168.3,33.82,144.54,61.15,113,8.341,243.6,10.48,51.11,108.8,44.945,27.70292419,45.8,153.3,97.93029412,152,86.92,102.4,41.86,53.66,345.8,65.96,21.7135956,55.08,52.68,36.7,81.904,79
24/07/2020,208.9,135.64,102.081,183.64,63.93,14.88,33.536,60.69,52.44,233.9,21.79,34.74,166.95,32.79,142.02,60.22,112,8.273,239.1,10.34,51.053,107.85,43.855,27.70292419,44.5,151.2,97.93029412,147,85.8,101.3,42,54.74,326.4,63.52,21.7135956,53.74,51.88,36.03,80.939,76.42
27/07/2020,209.8,139.3,102.552,183.4,61.89,14.715,33.637,59.25,51.86,233.4,22.25,34.86,167.55,32.5,141.24,59.75,111.2,8.086,239.1,10.18,50.547,107.7,44.48,27.70292419,44.27,150,97.93029412,142.9,85.28,101.4,41.7,54.46,325.6,64.16,21.7135956,53.4,52.12,36.67,80.957,76.98
28/07/2020,210.1,137.76,103.221,184.42,63.83,14.73,33.431,58.9,52.08,235.1,21.78,34.99,163.85,32.9,141.8,59.8,112.45,8,238.9,10.2,51.26,107.3,45.155,27.70292419,44.2,150.1,97.93029412,147.6,85.14,102.05,42,54.14,328.6,64.8,21.7135956,53.06,51.5,36.1,81.028,76.86
29/07/2020,208.4,139.56,103.692,184.7,62.29,14.665,33.49,58.49,49.53,235.2,21.565,35.26,165.5,32.94,137.64,58.29,111.7,7.8,242.5,10.2,52.366,107.75,45.635,27.70292419,45.12,150,97.93029412,147.8,85.5,103.15,42.7,53.52,335.4,64,21.7135956,52.34,51.6,35.56,79.867,78.58
30/07/2020,204.3,133.52,99.42,176.64,63.25,14.36,32.403,56.58,47.64,225.9,20.97,34.31,157.15,31.91,129.2,56.16,108.6,7.57,234.2,10.005,51.597,106.05,44.215,27.70292419,42.6,144.1,97.93029412,145.25,83.72,100.95,42.6,52.4,327.2,61.44,21.7135956,49.83,48.5,34.49,76.812,74.04
31/07/2020,206.7,133.78,98.044,176.22,62.09,14.165,31.395,56.24,46.81,224.8,21.13,34.26,154.6,31.98,125,54.7,108.05,7.591,233.9,9.936,51.728,106.05,43.955,27.70292419,42.27,143.4,97.93029412,146.85,83.4,101.15,42.17,52.12,325.4,61.24,21.7135956,48.09,47.2,32.86,73.756,74.62
03/08/2020,210.2,137.54,101.375,181.24,63.7,14.45,32.789,58.47,48.34,234.2,21.66,35.35,158.55,32.82,131.18,56.21,112.3,7.833,238.5,10.085,52.891,108.25,40.02,27.70292419,42.83,147.2,97.93029412,138.85,84.04,102.85,42.02,53,329.4,64.04,21.7135956,50.64,48.27,33.7,76.544,76.26
04/08/2020,208.5,135.32,100.072,181.54,65.62,14.6,33.708,57.05,47.98,231.4,22.205,35.37,155.8,32.57,134.5,58.14,110.15,7.819,237.3,9.964,52.835,106.7,40.74,27.70292419,42.73,144.6,97.93029412,146.75,83.94,102.25,41.16,53.3,319.2,63.42,21.7135956,52.24,48.15,33.02,77.258,75.24
05/08/2020,210.6,136,101.429,180.68,68.05,14.565,34.258,56.14,48.99,232.7,21.825,36.27,156.65,32.99,134.94,56.13,111.55,7.861,239.8,9.926,54.428,108,41.01,27.70292419,40.19,141,97.93029412,150.05,85.9,102.85,40,54,318.8,64.84,21.7135956,52.82,49.95,34.23,75.686,72.64
06/08/2020,207.3,135.24,103.077,177.9,68.29,14.455,34.09,55.93,48.605,228.3,21.515,36.4,154.55,32.93,134,55.23,113.3,7.753,244.3,9.878,54.728,111.2,40.75,27.70292419,39.24,138.1,97.93029412,149.45,85.4,97.14,39.25,50.96,324,65.86,21.7135956,51.9,49.64,35.49,73.739,72.7
07/08/2020,207.7,137.22,104.941,177.72,69.23,14.84,34.082,55.97,48.355,231.1,22.04,36.48,156.1,33.27,132.86,54.9,113.55,7.731,249.4,9.898,55.103,112.25,41.285,27.70292419,39.15,138.6,97.93029412,147.9,83.76,95.74,40,51.62,338.6,66.76,21.7135956,52.42,50.62,35.31,72.595,72.72
10/08/2020,206.1,134.94,104.76,179.24,71.97,14.865,34.313,56.58,49.155,232.4,21.51,36.76,152.8,33.58,133.12,55.35,112.45,8.01,253.8,9.924,54.822,110.9,41,27.70292419,38.95,139.7,97.93029412,154.5,84.5,95.5,40.23,51.78,332.2,65.68,21.7135956,52.02,51.78,35.66,74.382,72.46
11/08/2020,210,137.1,106.299,184.7,76.12,14.985,35.505,57.75,50.61,234.9,22.42,37.54,153.25,32.97,140,58.54,113.7,8.237,263.3,9.928,54.353,111.7,41.395,27.70292419,39.55,141.3,97.93029412,160.55,85.46,95.26,41.18,52.62,332,66.9,21.7135956,53.52,52.86,37.22,81.136,73.56
12/08/2020,211.4,138.08,107.15,186.26,74.85,15.11,35.777,57.94,51.47,239.2,22.445,38.08,157,33.65,140.66,58.87,116,8.26,263.7,9.956,55.403,113.45,41.5,27.70292419,39.56,144.4,97.93029412,155.7,86.44,97.3,41.31,54.38,341.6,67.62,21.7135956,53.7,52.9,37.55,81.975,73.88
13/08/2020,210.7,137.12,106.299,183.58,73.25,15.31,35.517,57.62,50.98,235.8,22.23,37.92,156.2,34.54,138.74,58.28,115.95,8.073,268.2,10,54.991,114,41.38,27.70292419,39.12,142.7,97.93029412,153.6,86.2,96.8,41,54.06,349.8,67.36,21.7135956,52.98,52.26,37.4,81.832,73.2
14/08/2020,210.7,135.24,105.195,182.02,71.85,15.34,35.479,56.96,50.3,234.8,21.745,37.65,154.6,34.28,138.98,58.22,114.4,8.069,265.9,9.988,54.672,112.9,40.92,27.70292419,38.77,142.8,97.93029412,150.8,86.22,95.66,42.36,52.8,344.6,66.24,21.7135956,52.2,51.5,37.4,82.904,72.7
